run_mode,run_id,generated_at_utc,code_version,official_daily,forecast_id,coingecko_id,forecast_date,anchor_price,anchor_date,status,input_manifest_id,N,cone_width,distinct_analogue_assets,drawdown,horizon,implicit_price,max_gain,negative_close_pct,percentile_return,positive_close_pct,quality,similarity_mean,similarity_median
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:injective-protocol:2026-09-25:44983cf8ea245cbfba08b70138cc8c9caaf253e7895af3dc183eea4458234275,injective-protocol,2026-09-25,8.048000335693358,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,58.17209302720741,30,"{""p10"":-55.70097099123463,""p25"":-48.705944719723185,""p50"":-36.04280072135868,""p75"":-11.41200831469391,""p90"":0.0}",60,"{""p10"":4.065942475597673,""p25"":4.467732297859374,""p50"":6.088837502136185,""p75"":9.149422539968878,""p90"":14.60890368241342}","{""p10"":0.0,""p25"":2.565261549626846,""p50"":11.126503490302742,""p75"":39.8065947859823,""p90"":97.06705541364045}",67.5,"{""p10"":-49.4788480864622,""p25"":-44.48643002604364,""p50"":-24.34347355663207,""p75"":13.685663001163768,""p90"":81.52215548031315}",32.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":58.17209302720741,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":30,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":76.34147462299737}",76.34147462299737,75.5806510605161
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:dash:2026-09-25:e536c9e360f4d8f3b9352b2d0529fca80f0b361c161695b4f9503624dcaf4a20,dash,2026-09-25,62.63999938964844,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,18.214360406631435,28,"{""p10"":-13.169825416038734,""p25"":-7.559392212438307,""p50"":-2.9568239998150614,""p75"":0.0,""p90"":0.0}",7,"{""p10"":55.11319209669909,""p25"":59.90924931302432,""p50"":64.81872296716094,""p75"":71.31872456056661,""p90"":78.31266617379755}","{""p10"":0.7810314849124381,""p25"":3.236433850057985,""p50"":7.957913831300644,""p75"":18.07027778976065,""p90"":26.361744136456693}",32.5,"{""p10"":-12.015975999822876,""p25"":-4.35943503070243,""p50"":3.4781666646576226,""p75"":13.854925375929007,""p90"":25.020221802139904}",67.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":18.214360406631435,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":28,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":86.07096864571488}",86.07096864571488,85.98232489097427
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:dash:2026-09-25:e536c9e360f4d8f3b9352b2d0529fca80f0b361c161695b4f9503624dcaf4a20,dash,2026-09-25,62.63999938964844,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,30.94425467686139,28,"{""p10"":-21.24375867295505,""p25"":-13.652325958844122,""p50"":-3.2028319004022086,""p75"":-0.3900522205478568,""p90"":0.0}",14,"{""p10"":50.48188140929296,""p25"":55.241959773696,""p50"":68.35195856956776,""p75"":74.62544071441324,""p90"":82.30057072259264}","{""p10"":3.473234664261451,""p25"":6.430653305573358,""p50"":15.75079530418353,""p75"":25.82291605425227,""p90"":41.143831400175024}",35.0,"{""p10"":-19.409511652014263,""p25"":-11.810408186522098,""p50"":9.118708869054126,""p75"":19.13384649033929,""p90"":31.386608436323208}",65.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":30.94425467686139,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":28,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":86.07096864571488}",86.07096864571488,85.98232489097427
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:dash:2026-09-25:e536c9e360f4d8f3b9352b2d0529fca80f0b361c161695b4f9503624dcaf4a20,dash,2026-09-25,62.63999938964844,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,54.439742986517125,28,"{""p10"":-32.70852739063862,""p25"":-20.31254372494991,""p50"":-8.722601950528041,""p75"":-2.276686647452311,""p90"":0.0}",30,"{""p10"":48.792209842185656,""p25"":55.27100947678614,""p50"":70.3714437271161,""p75"":89.37206415126664,""p90"":104.47940227107827}","{""p10"":4.237613133683427,""p25"":9.405737779294455,""p50"":25.832235808253056,""p75"":55.3405003208371,""p90"":96.09468255302535}",40.0,"{""p10"":-22.10694393740878,""p25"":-11.764032542567454,""p50"":12.342663494254957,""p75"":42.67571044394967,""p90"":66.7934279838834}",60.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":54.439742986517125,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":28,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":86.07096864571488}",86.07096864571488,85.98232489097427
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:dash:2026-09-25:e536c9e360f4d8f3b9352b2d0529fca80f0b361c161695b4f9503624dcaf4a20,dash,2026-09-25,62.63999938964844,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,32.07266354860639,28,"{""p10"":-34.93751122746778,""p25"":-28.043972713324855,""p50"":-13.563524895102391,""p75"":-3.0174676277890553,""p90"":0.0}",60,"{""p10"":47.44862349773573,""p25"":55.93495510794686,""p50"":63.814571819094354,""p75"":76.0252713590379,""p90"":99.9162669645225}","{""p10"":4.237613133683427,""p25"":10.148706330187206,""p50"":35.41463646149022,""p75"":63.15513280578489,""p90"":128.11466517760076}",42.5,"{""p10"":-24.25187745838828,""p25"":-10.704093785175894,""p50"":1.8751156463772678,""p75"":21.368569763430497,""p90"":59.508729147647706}",57.49999999999999,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":32.07266354860639,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":28,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":86.07096864571488}",86.07096864571488,85.98232489097427
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:vechain:2026-09-25:9a8aafdffafcaf031a460722880c2cbe8854870f22ecf9f01a9c71a4dfa150ed,vechain,2026-09-25,0.009180000051856,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,12.231997743049384,27,"{""p10"":-12.983710412545955,""p25"":-5.90186235039055,""p50"":-2.6693814795364093,""p75"":0.0,""p90"":0.0}",7,"{""p10"":0.00865516845802686,""p25"":0.009158245707409918,""p50"":0.009634204876299691,""p75"":0.010281143106564875,""p90"":0.011763967360590405}","{""p10"":1.8514148178413947,""p25"":4.104895104955259,""p50"":9.825714507224681,""p75"":16.72172442285067,""p90"":31.640176497258146}",27.500000000000004,"{""p10"":-5.717119726192476,""p25"":-0.23697542835726115,""p50"":4.947764944204569,""p75"":11.995022314692122,""p90"":28.147791875142552}",72.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":12.231997743049384,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":27,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":87.26095170185829}",87.26095170185829,87.06622438196963
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:vechain:2026-09-25:9a8aafdffafcaf031a460722880c2cbe8854870f22ecf9f01a9c71a4dfa150ed,vechain,2026-09-25,0.009180000051856,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,30.46084402609575,27,"{""p10"":-22.2449900567881,""p25"":-10.678370252673483,""p50"":-4.479352929397912,""p75"":0.0,""p90"":0.0}",14,"{""p10"":0.007511186704972114,""p25"":0.008503794662543128,""p50"":0.009849575355299713,""p75"":0.011300100159934493,""p90"":0.012561618166670967}","{""p10"":3.3373557682264203,""p25"":7.743744521261187,""p50"":17.463202543936095,""p75"":30.022995961635058,""p90"":43.92423667587139}",35.0,"{""p10"":-18.178794525676356,""p25"":-7.366071737397831,""p50"":7.2938485801896995,""p75"":23.094772288697918,""p90"":36.83679842824486}",65.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":30.46084402609575,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":27,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":87.26095170185829}",87.26095170185829,87.06622438196963
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:vechain:2026-09-25:9a8aafdffafcaf031a460722880c2cbe8854870f22ecf9f01a9c71a4dfa150ed,vechain,2026-09-25,0.009180000051856,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,38.15242002195406,27,"{""p10"":-28.57374047368326,""p25"":-20.471661385376017,""p50"":-8.55126595615302,""p75"":-1.4396052989952364,""p90"":0.0}",30,"{""p10"":0.00734649321367043,""p25"":0.008069538687828075,""p50"":0.009682874179125093,""p75"":0.011571930865627777,""p90"":0.014713615840917273}","{""p10"":3.3373557682264203,""p25"":8.385858687112497,""p50"":23.929473294797944,""p75"":53.96051939040438,""p90"":107.75060689508095}",40.0,"{""p10"":-19.972841261747853,""p25"":-12.096528951581126,""p50"":5.477931638654232,""p75"":26.05589107037293,""p90"":60.2790387560237}",60.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":38.15242002195406,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":27,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":87.26095170185829}",87.26095170185829,87.06622438196963
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:vechain:2026-09-25:9a8aafdffafcaf031a460722880c2cbe8854870f22ecf9f01a9c71a4dfa150ed,vechain,2026-09-25,0.009180000051856,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,45.779884330401565,27,"{""p10"":-32.27645029255214,""p25"":-22.79154472229048,""p50"":-13.738694038402915,""p75"":-3.1330896007596114,""p90"":0.0}",60,"{""p10"":0.006619760224056726,""p25"":0.008248974619368028,""p50"":0.009695730145047774,""p75"":0.01245156802463851,""p90"":0.014789207873011778}","{""p10"":3.3373557682264203,""p25"":10.916406654372668,""p50"":31.348697777221346,""p75"":62.42435406272044,""p90"":132.2164697176974}",40.0,"{""p10"":-27.88932258537022,""p25"":-10.141889185498826,""p50"":5.617974839635265,""p75"":35.63799514490274,""p90"":61.10248136678077}",60.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":45.779884330401565,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":27,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":87.26095170185829}",87.26095170185829,87.06622438196963
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:ether-fi:2026-09-25:6958cf51ea123007b3aef4a446ed2230246b911c07d5831858d2f0394a8e6fff,ether-fi,2026-09-25,0.703000009059906,2026-09-25,INSUFFICIENT_ANALOGUES,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,39,14.040626204732737,25,"{""p10"":-11.737691683787132,""p25"":-8.467751875829961,""p50"":-3.527635681891883,""p75"":-0.9024189153749085,""p90"":0.0}",7,"{""p10"":0.6321391477310513,""p25"":0.6645894442950377,""p50"":0.6987861348736387,""p75"":0.7632950477863765,""p90"":0.8406431555912712}","{""p10"":0.0,""p25"":1.7362093441471882,""p50"":7.815302211846542,""p75"":18.9690396348162,""p90"":28.228006772674384}",51.28205128205128,"{""p10"":-10.079780997956755,""p25"":-5.463807150761385,""p50"":-0.5994131055421015,""p75"":8.576819053971352,""p90"":19.579394702345738}",48.717948717948715,"{""MAE_vs_P50"":null,""N"":39,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":14.040626204732737,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":25,""historical_controls"":0,""label"":""INSUFFICIENT"",""similarity"":80.02220414695782}",80.02220414695782,79.77700112653812
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:ether-fi:2026-09-25:6958cf51ea123007b3aef4a446ed2230246b911c07d5831858d2f0394a8e6fff,ether-fi,2026-09-25,0.703000009059906,2026-09-25,INSUFFICIENT_ANALOGUES,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,39,20.6882955124268,25,"{""p10"":-21.871095288283048,""p25"":-13.577973995464987,""p50"":-8.080900836886684,""p75"":-3.6768921892126993,""p90"":0.0}",14,"{""p10"":0.5527901325341907,""p25"":0.633321714934852,""p50"":0.6908691987914223,""p75"":0.7787604342615525,""p90"":0.91244370414552}","{""p10"":0.0,""p25"":4.383834174184975,""p50"":10.940839553000249,""p75"":24.067820404249087,""p90"":39.7040776092977}",53.84615384615385,"{""p10"":-21.366980738248493,""p25"":-9.911563759185725,""p50"":-1.7255775408460905,""p75"":10.776731753241076,""p90"":29.792843867199196}",46.15384615384615,"{""MAE_vs_P50"":null,""N"":39,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":20.6882955124268,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":25,""historical_controls"":0,""label"":""INSUFFICIENT"",""similarity"":80.02220414695782}",80.02220414695782,79.77700112653812
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:ether-fi:2026-09-25:6958cf51ea123007b3aef4a446ed2230246b911c07d5831858d2f0394a8e6fff,ether-fi,2026-09-25,0.703000009059906,2026-09-25,INSUFFICIENT_ANALOGUES,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,39,30.95077739498563,25,"{""p10"":-31.799562277335056,""p25"":-26.97201411803567,""p50"":-16.41419880691449,""p75"":-9.065043323509787,""p90"":-4.116694399700986}",30,"{""p10"":0.5177097196966726,""p25"":0.5640070414340362,""p50"":0.6494967839587534,""p75"":0.7815910093248966,""p90"":1.1359361865284474}","{""p10"":0.0,""p25"":7.440740717273875,""p50"":18.35632887387004,""p75"":25.758413242418065,""p90"":77.67589966369232}",61.53846153846154,"{""p10"":-26.35708207330107,""p25"":-19.771403390412402,""p50"":-7.610700485295907,""p75"":11.179374004573228,""p90"":61.584092729598915}",38.46153846153847,"{""MAE_vs_P50"":null,""N"":39,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":30.95077739498563,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":25,""historical_controls"":0,""label"":""INSUFFICIENT"",""similarity"":80.02220414695782}",80.02220414695782,79.77700112653812
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:ether-fi:2026-09-25:6958cf51ea123007b3aef4a446ed2230246b911c07d5831858d2f0394a8e6fff,ether-fi,2026-09-25,0.703000009059906,2026-09-25,INSUFFICIENT_ANALOGUES,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,39,41.54616303473827,25,"{""p10"":-37.943471160224384,""p25"":-34.1787172722087,""p50"":-21.09190204407222,""p75"":-11.777692801458588,""p90"":-7.309540125820915}",60,"{""p10"":0.4688664166936718,""p25"":0.537406037319844,""p50"":0.6210431952528687,""p75"":0.8294755672180976,""p90"":1.4169937206699206}","{""p10"":0.0,""p25"":8.384083114564934,""p50"":21.220764549605732,""p75"":48.939556822552355,""p90"":162.4073887232493}",64.1025641025641,"{""p10"":-33.3049202487681,""p25"":-23.555329958175125,""p50"":-11.658152596133665,""p75"":17.990833076563142,""p90"":101.56382680062976}",35.8974358974359,"{""MAE_vs_P50"":null,""N"":39,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":41.54616303473827,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":25,""historical_controls"":0,""label"":""INSUFFICIENT"",""similarity"":80.02220414695782}",80.02220414695782,79.77700112653812
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:xdce-crowd-sale:2026-09-25:b0be09b76fff3eb242137f2dfd9f345da8b5532e604ea64286a254fbb3491314,xdce-crowd-sale,2026-09-25,0.0305878110229969,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,15.098394179431928,32,"{""p10"":-14.107462893547801,""p25"":-10.099138482722386,""p50"":-6.14393483884978,""p75"":-3.3332134752341647,""p90"":0.0}",7,"{""p10"":0.026814010653913752,""p25"":0.028102972942691404,""p50"":0.03039618580153367,""p75"":0.032721241221803206,""p90"":0.036079706570876086}","{""p10"":0.0,""p25"":0.0,""p50"":3.69683502343201,""p75"":10.21433001457805,""p90"":22.117246068318863}",55.00000000000001,"{""p10"":-12.33759541094942,""p25"":-8.123621786591116,""p50"":-0.6264757596388948,""p75"":6.974772392840811,""p90"":17.954522942979473}",45.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":15.098394179431928,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":32,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":67.28894825377374}",67.28894825377374,66.9739196916324
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:xdce-crowd-sale:2026-09-25:b0be09b76fff3eb242137f2dfd9f345da8b5532e604ea64286a254fbb3491314,xdce-crowd-sale,2026-09-25,0.0305878110229969,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,19.46375242359384,32,"{""p10"":-25.372595698086993,""p25"":-22.939283280609164,""p50"":-17.02213256436366,""p75"":-7.1723460334013005,""p90"":-3.2642755441420044}",14,"{""p10"":0.02292221606145734,""p25"":0.02392499718351918,""p50"":0.027930717154658332,""p75"":0.02987853299283204,""p90"":0.038073380817142295}","{""p10"":0.0,""p25"":0.505676498586699,""p50"":6.029968488885729,""p75"":15.711280656438337,""p90"":36.11305822350673}",75.0,"{""p10"":-25.060946518128794,""p25"":-21.78257814679318,""p50"":-8.686773520147872,""p75"":-2.3188257231993417,""p90"":24.47239453819531}",25.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":19.46375242359384,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":32,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":67.28894825377374}",67.28894825377374,66.9739196916324
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:xdce-crowd-sale:2026-09-25:b0be09b76fff3eb242137f2dfd9f345da8b5532e604ea64286a254fbb3491314,xdce-crowd-sale,2026-09-25,0.0305878110229969,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,24.487650830553257,32,"{""p10"":-32.37555475790023,""p25"":-29.45043372552778,""p50"":-24.36806596079802,""p75"":-15.83551578122334,""p90"":-3.2642755441420044}",30,"{""p10"":0.02253512030088296,""p25"":0.024003431137155966,""p50"":0.028103184129686768,""p75"":0.03149366749717693,""p90"":0.039268863913456103}","{""p10"":0.0,""p25"":0.505676498586699,""p50"":6.674368784734364,""p75"":15.711280656438337,""p90"":52.97462461832354}",70.0,"{""p10"":-26.32646944254908,""p25"":-21.526155895531673,""p50"":-8.122931357991286,""p75"":2.9614949350215856,""p90"":28.380758871344224}",30.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":24.487650830553257,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":32,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":67.28894825377374}",67.28894825377374,66.9739196916324
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:xdce-crowd-sale:2026-09-25:b0be09b76fff3eb242137f2dfd9f345da8b5532e604ea64286a254fbb3491314,xdce-crowd-sale,2026-09-25,0.0305878110229969,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,40.15475593206286,32,"{""p10"":-40.28547249331797,""p25"":-29.793480502516655,""p50"":-24.436929209474286,""p75"":-18.833681033045238,""p90"":-5.223848371630053}",60,"{""p10"":0.021808210386548288,""p25"":0.02760878852673243,""p50"":0.0335292080760709,""p75"":0.03989124938797745,""p90"":0.048681756400354166}","{""p10"":2.0918707291235137,""p25"":10.971589312248703,""p50"":23.673322767049243,""p75"":53.182550343973205,""p90"":85.02311405330296}",32.5,"{""p10"":-28.70293866353439,""p25"":-9.739247094291073,""p50"":9.616239131536942,""p75"":30.41550883777179,""p90"":59.15410345563356}",67.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":40.15475593206286,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":32,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":67.28894825377374}",67.28894825377374,66.9739196916324
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:curve-dao-token:2026-09-25:cce8eeeb046e89a125fdd2e3ddfc865b83605a7895840a9717a13876269cdf6c,curve-dao-token,2026-09-25,0.3418999910354614,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,19.688347019430303,27,"{""p10"":-15.319780241681986,""p25"":-11.767735887044989,""p50"":-3.297843886052237,""p75"":-0.2887370774562914,""p90"":0.0}",7,"{""p10"":0.29839290760445036,""p25"":0.3214454985837688,""p50"":0.34244990449390955,""p75"":0.38875995527823154,""p90"":0.4415044583728379}","{""p10"":0.0,""p25"":1.1739795453885427,""p50"":9.681952383703528,""p75"":20.108345446587517,""p90"":32.08920783468587}",50.0,"{""p10"":-12.725090544532518,""p25"":-5.982595199767382,""p50"":0.16084044248806384,""p75"":13.70575181966292,""p90"":29.1326323337182}",50.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":19.688347019430303,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":27,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":86.0678489999605}",86.0678489999605,85.72748222477662
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:curve-dao-token:2026-09-25:cce8eeeb046e89a125fdd2e3ddfc865b83605a7895840a9717a13876269cdf6c,curve-dao-token,2026-09-25,0.3418999910354614,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,36.0121736528035,27,"{""p10"":-20.077687623516592,""p25"":-15.543341259702833,""p50"":-6.008435162266196,""p75"":-0.8940794415193382,""p90"":0.0}",14,"{""p10"":0.29110818934222826,""p25"":0.3243038888657085,""p50"":0.3585171839305513,""p75"":0.4474295073563185,""p90"":0.5076149116800976}","{""p10"":0.0,""p25"":3.0378365541591625,""p50"":15.172855607358493,""p75"":39.682690451258864,""p90"":50.521564435518165}",47.5,"{""p10"":-14.855748179287056,""p25"":-5.1465640921669085,""p50"":4.860249584904619,""p75"":30.865609560636585,""p90"":48.46882860182598}",52.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":36.0121736528035,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":27,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":86.0678489999605}",86.0678489999605,85.72748222477662
